,"Trig,SubNums",Date,Time UT,Mesg,RA,Dec,Error,Inten,Comments,Trig
0,"8917,0",2021-01-03,19:01:56,Weak,347.574,63.9828,3.55,6.89,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),8917
1,"8916,0",2021-01-03,7:58:23,Weak,355.5581,56.1622,3.72,6.28,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8916
2,"8915,0",2021-01-03,5:11:02,Weak,335.8721,46.3335,3.82,6.0,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8915
3,"8918,0",2021-01-05,21:38:20,Weak,13.6324,63.9202,3.63,6.54,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.1599 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8918
4,"8920,0",2021-01-06,9:29:15,Weak,0.8241,60.5491,3.6,6.68,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),8920
5,"8919,0",2021-01-06,4:17:48,Weak,349.3015,60.9191,3.62,6.6,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),8919
6,"8921,0",2021-01-07,18:39:33,Weak,194.6981,-57.7416,3.63,6.56,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),8921
7,"8923,0",2021-01-08,1:03:06,Weak,18.3706,-56.7467,3.82,6.02,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0080 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8923
8,"8925,0",2021-01-08,20:01:36,Weak,323.8756,61.7548,3.7,6.32,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8925
9,"8922,0",2021-01-08,0:44:54,Weak,40.6545,-52.8982,3.85,5.9,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0080 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8922
10,"8924,0",2021-01-08,16:51:54,Weak,328.8462,55.5605,3.8,6.04,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8924
11,"8930,0",2021-01-11,14:05:15,Weak,201.876,-59.3679,3.6,6.66,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),8930
12,"8929,0",2021-01-11,6:24:58,Weak,218.6617,-58.0575,3.82,6.01,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8929
13,"8931,0",2021-01-13,9:31:11,Weak,14.8584,72.6203,4.02,5.5,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8931
14,"8932,0",2021-01-14,16:06:21,Weak,228.2559,-23.7824,3.6,6.69,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),8932
15,"8933,0",2021-01-16,10:53:30,Weak,16.3064,48.363,3.58,6.73,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8933
16,"8934,0",2021-01-17,6:24:40,Weak,44.9888,63.4143,3.63,6.58,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),8934
17,"8935,0",2021-01-17,21:40:01,Weak,245.6474,-56.5629,3.62,6.63,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),8935
18,"8938,0",2021-01-19,6:42:20,Weak,315.9342,47.0459,3.82,6.0,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. There is a bright star (mag=6.70) 5.09 arcmin from this position. Possibly real GRB event (WEAK detection),8938
19,"8936,0",2021-01-19,3:40:26,Weak,337.5068,51.8138,3.65,6.49,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8936
20,"8937,0",2021-01-19,4:51:07,Weak,318.4905,50.3898,3.8,6.03,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8937
21,"8939,0",2021-01-21,19:56:50,Weak,246.5969,-56.7175,3.75,6.18,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8939
22,"8942,0",2021-01-22,21:57:03,Weak,7.8991,55.6518,3.65,6.5,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=50.0000 and Time_Error=50.0000. Possibly real GRB event (WEAK detection),8942
23,"8940,0",2021-01-22,2:07:00,Weak,240.0302,-55.9641,3.53,6.91,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8940
24,"8945,0",2021-01-24,12:53:13,Weak,334.1906,45.869,3.82,6.01,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8945
25,"8946,0",2021-01-24,14:21:01,Weak,335.0243,56.2088,3.68,6.41,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.1599 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8946
26,"8944,0",2021-01-24,12:42:42,Weak,335.6336,51.3119,3.75,6.17,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8944
27,"8949,0",2021-01-25,20:05:24,Weak,158.1284,-56.118,3.63,6.58,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),8949
28,"8947,0",2021-01-25,9:52:57,Weak,207.2288,0.6462,3.67,6.43,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8947
29,"8948,0",2021-01-25,19:19:54,Weak,160.096,-65.0615,3.63,6.55,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. There is a bright star (mag=6.43) 3.71 arcmin from this position. Possibly real GRB event (WEAK detection),8948
30,"8951,0",2021-01-26,14:57:13,Weak,135.6285,-57.4206,3.97,5.63,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8951
31,"8950,0",2021-01-26,14:22:50,Weak,141.1422,-52.5045,3.65,6.5,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.1599 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8950
32,"8952,0",2021-01-27,9:05:12,Weak,245.5197,-44.8545,3.62,6.59,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),8952
33,"8953,0",2021-01-28,2:35:23,Weak,313.854,39.7535,3.52,7.0,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=2.0000 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8953
34,"8956,0",2021-01-29,8:08:25,Weak,74.6098,7.5064,3.8,6.06,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8956
35,"8955,0",2021-01-29,8:06:47,Weak,63.6357,7.4849,3.9,5.79,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8955
36,"8954,0",2021-01-29,8:00:26,Weak,75.4027,3.9535,3.82,5.99,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8954
37,"8958,0",2021-01-30,21:11:53,Weak,215.2352,-19.2387,3.63,6.54,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),8958
38,"8957,0",2021-01-30,17:51:42,Weak,250.4428,-29.1059,3.75,6.18,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8957
39,"8959,0",2021-02-01,0:43:38,Weak,39.5316,10.3652,3.77,6.16,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.1599 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8959
40,"8964,0",2021-02-01,18:00:38,Weak,248.8904,-31.362,3.7,6.35,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.1599 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8964
41,"8962,0",2021-02-01,17:34:11,Weak,249.7808,-26.2064,3.73,6.21,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8962
42,"8960,0",2021-02-01,14:45:00,Weak,263.3662,-37.3125,3.78,6.08,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8960
43,"8963,0",2021-02-01,17:38:14,Weak,252.5773,-25.5836,3.78,6.08,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.1599 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8963
44,"8961,0",2021-02-01,15:13:06,Weak,259.9374,-31.4744,3.78,6.08,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.1599 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8961
45,"8965,0",2021-02-02,12:54:29,Wakeup,293.7405,21.8713,3.28,8.09,"INTEGRAL GRB Coordinates. Time_Scale=0.0099 and Time_Error=2.0000. ObjectName=SGR_1935+2154,ObjectClass=2",8965
46,"8966,0",2021-02-03,5:48:05,Weak,43.2462,15.6349,3.53,6.93,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),8966
47,"8967,0",2021-02-04,3:08:19,Weak,260.2639,-13.1602,3.63,6.55,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8967
48,"8968,0",2021-02-04,6:53:46,Weak,263.7295,-20.4275,3.82,6.02,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8968
49,"8969,0",2021-02-07,14:23:05,Weak,66.211,5.2567,3.63,6.54,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),8969
50,"8971,0",2021-02-08,22:49:11,Weak,278.4993,-30.0514,3.65,6.5,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0399 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8971
51,"8970,2",2021-02-08,13:32:29,Offline,260.1975,-12.6667,2.0,16.39,INTEGRAL GRB Coordinates. Time_Scale=5.0000 and Time_Error=5.0000. There is a bright star (mag=4.42) 6.61 arcmin from this position. refined_coordinates_after_offline_analysis,8970
52,"8972,0",2021-02-09,10:45:45,Weak,80.3798,10.6108,3.65,6.51,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),8972
53,"8973,0",2021-02-10,10:47:24,Weak,83.6713,-4.2086,3.47,7.19,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),8973
54,"8974,0",2021-02-12,17:16:20,Weak,278.3668,-26.1769,3.78,6.08,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8974
55,"8979,0",2021-02-14,18:26:45,Weak,21.1611,61.5502,3.75,6.18,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8979
56,"8984,0",2021-02-17,14:11:14,Weak,265.1335,-26.9393,3.72,6.31,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8984
57,"8983,0",2021-02-17,13:10:55,Weak,262.3424,-29.6583,3.78,6.07,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.1599 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8983
58,"8981,0",2021-02-17,12:18:04,Weak,267.6916,-31.5071,3.68,6.37,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8981
59,"8985,0",2021-02-17,14:16:49,Weak,270.6601,-20.2613,3.52,7.0,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=2.0000 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8985
60,"8986,0",2021-02-17,17:01:49,Weak,263.0674,-24.5884,3.8,6.04,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8986
61,"8982,0",2021-02-17,12:19:24,Weak,267.5092,-24.806,3.78,6.11,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8982
62,"8988,0",2021-02-19,14:03:05,Weak,74.6655,-6.7758,3.78,6.11,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),8988
63,"8989,0",2021-02-20,1:50:51,Weak,266.2527,-45.2272,3.77,6.12,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),8989
64,"8991,0",2021-02-20,22:11:00,Weak,265.5229,-33.1561,3.6,6.69,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),8991
65,"9003,0",2021-02-22,23:46:13,Weak,269.5793,-28.5845,3.78,6.11,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. There is a bright star (mag=5.84) 11.78 arcmin from this position. Possibly real GRB event (WEAK detection),9003
66,"9004,0",2021-02-22,23:48:52,Weak,266.5976,-35.5855,3.82,6.02,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),9004
67,"9001,0",2021-02-22,22:07:08,Weak,268.3593,-28.1996,3.68,6.38,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),9001
68,"9011,0",2021-02-23,21:02:32,Weak,89.5779,-4.8129,3.62,6.59,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),9011
69,"9010,0",2021-02-23,17:56:15,Weak,82.1493,3.1296,3.68,6.4,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection) NOTE: This INTEGRAL event is temporally(84.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=9009).,9010
70,"9015,0",2021-02-24,20:07:53,Weak,69.8226,2.7455,3.82,6.01,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0099 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),9015
71,"9017,0",2021-02-25,22:23:07,Weak,268.8872,-16.8452,3.72,6.28,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.1599 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),9017
72,"9018,0",2021-02-26,6:28:26,Weak,270.6129,-33.0549,3.63,6.54,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=25.0000 and Time_Error=25.0000. Possibly real GRB event (WEAK detection),9018
73,"9020,1",2021-02-27,4:43:53,Refine,73.8116,16.8064,2.9,11.6,INTEGRAL GRB Coordinates. Time_Scale=50.0000 and Time_Error=50.0000. Possibly real GRB event,9020
74,"9021,0",2021-02-28,19:40:06,Weak,268.7233,-23.7675,3.65,6.52,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),9021
75,"9027,0",2021-03-01,4:27:53,Weak,269.0024,-29.822,3.55,6.88,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),9027
76,"9030,0",2021-03-02,6:23:31,Weak,78.0382,4.3897,3.8,6.07,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.1599 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),9030
77,"9032,0",2021-03-02,7:12:39,Weak,49.4514,33.6044,3.7,6.34,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),9032
78,"9031,0",2021-03-02,7:11:24,Weak,52.848,40.8878,3.65,6.53,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),9031
79,"9028,0",2021-03-02,1:11:52,Weak,86.1762,10.474,3.78,6.07,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),9028
80,"9029,0",2021-03-02,1:27:17,Weak,73.1905,7.4346,3.82,6.01,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=1.2799 and Time_Error=8.0000. Possibly real GRB event (WEAK detection),9029
81,"9033,0",2021-03-02,16:19:36,Weak,292.1511,19.85,3.58,6.73,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),9033
82,"9035,0",2021-03-04,17:39:09,Weak,120.604,70.5539,3.73,6.21,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),9035
83,"9036,0",2021-03-05,20:30:24,Weak,269.5313,-26.6041,3.58,6.73,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=25.0000 and Time_Error=25.0000. Possibly real GRB event (WEAK detection),9036
84,"9037,0",2021-03-06,7:10:43,Weak,191.58,-55.1605,3.5,7.04,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=2.0000 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),9037
85,"9041,0",2021-03-09,19:48:58,Weak,149.2303,68.2317,3.65,6.52,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=25.0000 and Time_Error=25.0000. Possibly real GRB event (WEAK detection),9041
86,"9042,0",2021-03-11,12:29:52,Weak,200.1191,-60.3662,3.52,6.99,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),9042
87,"9043,0",2021-03-11,13:57:32,Weak,83.6616,21.4643,2.68,17.11,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=100.0000 and Time_Error=100.0000. Possibly real GRB event (WEAK detection),9043
88,"9073,2",2021-03-12,20:52:20,Offline,155.843,76.8713,2.0,15.78,INTEGRAL GRB Coordinates. Time_Scale=0.1599 and Time_Error=2.0000. refined_coordinates_after_offline_analysis,9073
89,"9075,0",2021-03-12,22:38:31,Weak,104.0902,11.7543,3.57,6.83,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=0.0320 and Time_Error=2.0000. Possibly real GRB event (WEAK detection),9075
90,"9074,0",2021-03-12,21:33:21,Weak,130.8461,78.9608,3.63,6.58,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=5.0000 and Time_Error=5.0000. Possibly real GRB event (WEAK detection),9074
91,"9072,0",2021-03-12,19:58:51,Weak,162.4077,82.1514,3.63,6.57,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=10.0000 and Time_Error=10.0000. Possibly real GRB event (WEAK detection),9072
92,"9070,0",2021-03-12,8:44:46,Weak,156.498,69.002,3.55,6.86,INTEGRAL GRB Coordinates -- this is the weak/subthreshold trigger notice. This notice may or may not be followed by a Wakeup/Refined/Offline notice. Time_Scale=25.0000 and Time_Error=25.0000. Possibly real GRB event (WEAK detection),9070
