TrigNum,Date,Time UT,MesgType,RA,Dec,Error,Comments
539095197,2018/1/31,12:39:52,GBM Ground Position,298.03,-61,13.82,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539095197.fits
539095197,2018/1/31,12:39:52,GBM Flight Position,302.233,-44.367,20.58,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 353.05,23.25 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
539027491,2018/1/30,17:51:27,GBM Final Position,136.83,52.69,68.08,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Short GRB.
539027491,2018/1/30,17:51:27,GBM Ground Position,39.54,31.9,15.76,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_539027491.fits
539027491,2018/1/30,17:51:27,GBM Flight Position,10.683,12.983,28.13,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 334.13,22.93 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538967452,2018/1/30,1:10:48,GBM Final Position,273.3,-2.26,3.66,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing.
538967452,2018/1/30,1:10:48,GBM Flight Position,277.3,-3.067,14.23,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 40.58,-24.35 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538967452,2018/1/30,1:10:48,GBM Ground Position,266.62,3.92,11,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538967452.fits
538967452,2018/1/30,1:10:48,GBM Flight Position,268.717,6.217,29.08,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 40.58,-24.35 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538869433,2018/1/28,21:57:08,GBM Flight Position,314.067,76.75,20.98,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 29.07,-16.78 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538866564,2018/1/28,21:09:19,GBM Final Position,323.18,-13.55,9.22,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Short GRB.
538866564,2018/1/28,21:09:19,GBM Ground Position,177.77,46.98,11.18,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538866564.fits
538866564,2018/1/28,21:09:19,GBM Ground Position,320.62,-6.69,18.36,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538866564.fits
538866564,2018/1/28,21:09:19,GBM Flight Position,328.25,-16.183,24.92,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 220.33,16.47 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538812207,2018/1/28,6:03:23,GBM Ground Position,71.31,-9.12,5.19,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. Bright hard burst in the GBM. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538812207.fits
538812207,2018/1/28,6:03:23,GBM Flight Position,63.85,-21.717,6.83,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 262.43,-13.02 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538812207,2018/1/28,6:03:23,GBM Flight Position,67.617,-25.6,18.45,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 262.43,-13.02 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538809001,2018/1/28,5:09:57,GBM Final Position,12.26,-26.1,5.72,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Short GRB.
538809001,2018/1/28,5:09:57,GBM Ground Position,6.11,-24.83,5.99,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538809001.fits
538809001,2018/1/28,5:09:57,GBM Flight Position,6.45,-29.183,8.02,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 75.42,3.97 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538779961,2018/1/27,21:05:56,GBM Final Position,258.96,3.74,6.98,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. In the LAT Field-of-view. This is likely a Long GRB.
538779961,2018/1/27,21:05:56,GBM Ground Position,256.4,14.48,14.01,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538779961.fits
538779961,2018/1/27,21:05:56,GBM Flight Position,266.233,11.25,30.13,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 169.60,-9.70 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538708277,2018/1/27,1:11:13,GBM Final Position,20.48,25.79,4.96,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB.
538708277,2018/1/27,1:11:13,GBM Ground Position,18.41,28.19,7.91,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538708277.fits
538708277,2018/1/27,1:11:13,GBM Flight Position,26.367,12.833,13.12,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 273.12,17.90 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538708277,2018/1/27,1:11:13,GBM Flight Position,18.717,20.85,25.78,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 273.12,17.90 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538608149,2018/1/25,21:22:24,GBM Final Position,213.32,-52.67,1,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice has human-in-the-loop processing. NOTE: This GBM event is temporally(7.0<100sec) coincident with the KONUS event (trignum=1814376951).
538625796,2018/1/26,2:16:31,GBM Final Position,305.6,43.53,1.2,Fermi-GBM Final Position. This Notice was ground-generated -- not flight-generated. The LC_URL file should be available by the time this FINAL notice is produced. This notice was generated completely by automated pipeline processing. This is likely a Long GRB. NOTE: This GBM event is temporally(1.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=8000).
538625796,2018/1/26,2:16:31,GBM Ground Position,305.68,43.42,1,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(1.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=8000).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538625796.fits
538625796,2018/1/26,2:16:31,GBM Ground Position,305.15,47.46,2.11,Fermi-GBM Ground-calculated Coordinates. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(1.0<100sec) coincident with the INTEGRAL_SPIACS event (trignum=8000).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538625796.fits
538625796,2018/1/26,2:16:31,GBM Ground Position,305.65,43.45,2.13,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice. NOTE: This GBM event is temporally(2.0<100sec) coincident with the CALET_GBM event (trignum=1200967960).   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538625796.fits
538625796,2018/1/26,2:16:31,GBM Flight Position,305.967,38.4,6.03,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 99.45,-12.40 [deg]. The LC_URL file will not be created until ~15 min after the trigger. NOTE: This GBM event is temporally(2.0<100sec) coincident with the CALET_GBM event (trignum=1200967960)."
538625796,2018/1/26,2:16:31,GBM Flight Position,293.3,39.133,14.97,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 99.45,-12.40 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
538608149,2018/1/25,21:22:24,GBM Ground Position,216.59,-49.72,1.19,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538608149.fits
538608149,2018/1/25,21:22:24,GBM Ground Position,216.52,-54.71,1.82,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538608149.fits
538608149,2018/1/25,21:22:24,GBM Ground Position,216.51,-54.7,2.1,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538608149.fits
538608149,2018/1/25,21:22:24,GBM Ground Position,218.23,-55.71,2.68,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538608149.fits
538608149,2018/1/25,21:22:24,GBM Ground Position,218.22,-55.71,4.02,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_538608149.fits
538608149,2018/1/25,21:22:24,GBM Flight Position,215.467,-42.783,5.47,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 141.07,-22.62 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
